district_code,category,scheme,allocated_inr_lakh,fiscal_year
AS_NAGAON,EDUCATION,Samagra Shiksha Abhiyan,3570.7,2026-27
AS_NAGAON,DIGITAL,BharatNet Broadband Infra,2410.7,2026-27
AS_NAGAON,HOUSING,PM Awas Yojana,4130.7,2026-27
AS_NAGAON,IRRIGATION,PM Krishi Sinchayee Yojana,2060.7,2026-27
AS_NAGAON,TRANSPORT,State Rural Transport Connect,4420.7,2026-27
JK_SRINAGAR,WATER_SUPPLY,Jal Jeevan Mission,3196.57,2026-27
JK_SRINAGAR,SANITATION,Swachh Bharat Mission (Grameen),2116.57,2026-27
JK_SRINAGAR,ROADS,PM Gram Sadak Yojana,3986.57,2026-27
JK_SRINAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,5446.57,2026-27
JK_SRINAGAR,HEALTH,PM Ayushman Bharat Health Infra,1986.57,2026-27
JK_SRINAGAR,EDUCATION,Samagra Shiksha Abhiyan,4896.57,2026-27
JK_SRINAGAR,DIGITAL,BharatNet Broadband Infra,2356.57,2026-27
JK_SRINAGAR,HOUSING,PM Awas Yojana,4696.57,2026-27
JK_SRINAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,556.57,2026-27
JK_SRINAGAR,TRANSPORT,State Rural Transport Connect,5506.57,2026-27
JK_JAMMU,WATER_SUPPLY,Jal Jeevan Mission,1848.48,2026-27
JK_JAMMU,SANITATION,Swachh Bharat Mission (Grameen),4688.48,2026-27
JK_JAMMU,ROADS,PM Gram Sadak Yojana,1218.48,2026-27
JK_JAMMU,ELECTRICITY,Revamped Distribution Sector Scheme,5508.48,2026-27
JK_JAMMU,HEALTH,PM Ayushman Bharat Health Infra,2288.48,2026-27
JK_JAMMU,EDUCATION,Samagra Shiksha Abhiyan,3468.48,2026-27
JK_JAMMU,DIGITAL,BharatNet Broadband Infra,3198.48,2026-27
JK_JAMMU,HOUSING,PM Awas Yojana,3908.48,2026-27
JK_JAMMU,IRRIGATION,PM Krishi Sinchayee Yojana,5568.48,2026-27
JK_JAMMU,TRANSPORT,State Rural Transport Connect,4028.48,2026-27
JK_KUPWARA,WATER_SUPPLY,Jal Jeevan Mission,4551.66,2026-27
JK_KUPWARA,SANITATION,Swachh Bharat Mission (Grameen),1741.66,2026-27
JK_KUPWARA,ROADS,PM Gram Sadak Yojana,3581.66,2026-27
JK_KUPWARA,ELECTRICITY,Revamped Distribution Sector Scheme,2281.66,2026-27
JK_KUPWARA,HEALTH,PM Ayushman Bharat Health Infra,5361.66,2026-27
JK_KUPWARA,EDUCATION,Samagra Shiksha Abhiyan,4231.66,2026-27
JK_KUPWARA,DIGITAL,BharatNet Broadband Infra,1631.66,2026-27
JK_KUPWARA,HOUSING,PM Awas Yojana,4821.66,2026-27
JK_KUPWARA,IRRIGATION,PM Krishi Sinchayee Yojana,3431.66,2026-27
JK_KUPWARA,TRANSPORT,State Rural Transport Connect,4891.66,2026-27
UK_DEHRADUN,WATER_SUPPLY,Jal Jeevan Mission,1183.51,2026-27
UK_DEHRADUN,SANITATION,Swachh Bharat Mission (Grameen),1683.51,2026-27
UK_DEHRADUN,ROADS,PM Gram Sadak Yojana,2973.51,2026-27
UK_DEHRADUN,ELECTRICITY,Revamped Distribution Sector Scheme,2973.51,2026-27
UK_DEHRADUN,HEALTH,PM Ayushman Bharat Health Infra,5693.51,2026-27
UK_DEHRADUN,EDUCATION,Samagra Shiksha Abhiyan,5063.51,2026-27
UK_DEHRADUN,DIGITAL,BharatNet Broadband Infra,3553.51,2026-27
UK_DEHRADUN,HOUSING,PM Awas Yojana,1403.51,2026-27
UK_DEHRADUN,IRRIGATION,PM Krishi Sinchayee Yojana,3203.51,2026-27
UK_DEHRADUN,TRANSPORT,State Rural Transport Connect,3503.51,2026-27
UK_HARIDWAR,WATER_SUPPLY,Jal Jeevan Mission,3020.69,2026-27
UK_HARIDWAR,SANITATION,Swachh Bharat Mission (Grameen),4500.69,2026-27
UK_HARIDWAR,ROADS,PM Gram Sadak Yojana,2900.69,2026-27
UK_HARIDWAR,ELECTRICITY,Revamped Distribution Sector Scheme,3940.69,2026-27
UK_HARIDWAR,HEALTH,PM Ayushman Bharat Health Infra,1980.69,2026-27
UK_HARIDWAR,EDUCATION,Samagra Shiksha Abhiyan,3480.69,2026-27
UK_HARIDWAR,DIGITAL,BharatNet Broadband Infra,5130.69,2026-27
UK_HARIDWAR,HOUSING,PM Awas Yojana,2750.69,2026-27
UK_HARIDWAR,IRRIGATION,PM Krishi Sinchayee Yojana,3900.69,2026-27
UK_HARIDWAR,TRANSPORT,State Rural Transport Connect,4260.69,2026-27
UK_NAINITAL,WATER_SUPPLY,Jal Jeevan Mission,2799.81,2026-27
UK_NAINITAL,SANITATION,Swachh Bharat Mission (Grameen),4359.81,2026-27
UK_NAINITAL,ROADS,PM Gram Sadak Yojana,4519.81,2026-27
UK_NAINITAL,ELECTRICITY,Revamped Distribution Sector Scheme,3839.81,2026-27
UK_NAINITAL,HEALTH,PM Ayushman Bharat Health Infra,3629.81,2026-27
UK_NAINITAL,EDUCATION,Samagra Shiksha Abhiyan,2219.81,2026-27
UK_NAINITAL,DIGITAL,BharatNet Broadband Infra,2859.81,2026-27
UK_NAINITAL,HOUSING,PM Awas Yojana,2989.81,2026-27
UK_NAINITAL,IRRIGATION,PM Krishi Sinchayee Yojana,4559.81,2026-27
UK_NAINITAL,TRANSPORT,State Rural Transport Connect,2179.81,2026-27
HP_SHIMLA,WATER_SUPPLY,Jal Jeevan Mission,3226.3,2026-27
HP_SHIMLA,SANITATION,Swachh Bharat Mission (Grameen),4976.3,2026-27
HP_SHIMLA,ROADS,PM Gram Sadak Yojana,1306.3,2026-27
HP_SHIMLA,ELECTRICITY,Revamped Distribution Sector Scheme,4476.3,2026-27
HP_SHIMLA,HEALTH,PM Ayushman Bharat Health Infra,1596.3,2026-27
HP_SHIMLA,EDUCATION,Samagra Shiksha Abhiyan,1566.3,2026-27
HP_SHIMLA,DIGITAL,BharatNet Broadband Infra,5326.3,2026-27
HP_SHIMLA,HOUSING,PM Awas Yojana,1446.3,2026-27
HP_SHIMLA,IRRIGATION,PM Krishi Sinchayee Yojana,2646.3,2026-27
HP_SHIMLA,TRANSPORT,State Rural Transport Connect,1986.3,2026-27
HP_KANGRA,WATER_SUPPLY,Jal Jeevan Mission,1869.53,2026-27
HP_KANGRA,SANITATION,Swachh Bharat Mission (Grameen),4809.53,2026-27
HP_KANGRA,ROADS,PM Gram Sadak Yojana,4379.53,2026-27
HP_KANGRA,ELECTRICITY,Revamped Distribution Sector Scheme,4529.53,2026-27
HP_KANGRA,HEALTH,PM Ayushman Bharat Health Infra,4819.53,2026-27
HP_KANGRA,EDUCATION,Samagra Shiksha Abhiyan,3659.53,2026-27
HP_KANGRA,DIGITAL,BharatNet Broadband Infra,4729.53,2026-27
HP_KANGRA,HOUSING,PM Awas Yojana,1479.53,2026-27
HP_KANGRA,IRRIGATION,PM Krishi Sinchayee Yojana,1069.53,2026-27
HP_KANGRA,TRANSPORT,State Rural Transport Connect,2099.53,2026-27
GA_NORTH_GOA,WATER_SUPPLY,Jal Jeevan Mission,1668.1,2026-27
GA_NORTH_GOA,SANITATION,Swachh Bharat Mission (Grameen),3078.1,2026-27
GA_NORTH_GOA,ROADS,PM Gram Sadak Yojana,4188.1,2026-27
GA_NORTH_GOA,ELECTRICITY,Revamped Distribution Sector Scheme,2048.1,2026-27
GA_NORTH_GOA,HEALTH,PM Ayushman Bharat Health Infra,1228.1,2026-27
GA_NORTH_GOA,EDUCATION,Samagra Shiksha Abhiyan,4998.1,2026-27
GA_NORTH_GOA,DIGITAL,BharatNet Broadband Infra,4878.1,2026-27
GA_NORTH_GOA,HOUSING,PM Awas Yojana,1008.1,2026-27
GA_NORTH_GOA,IRRIGATION,PM Krishi Sinchayee Yojana,1998.1,2026-27
GA_NORTH_GOA,TRANSPORT,State Rural Transport Connect,1018.1,2026-27
GA_SOUTH_GOA,WATER_SUPPLY,Jal Jeevan Mission,1788.24,2026-27
GA_SOUTH_GOA,SANITATION,Swachh Bharat Mission (Grameen),2168.24,2026-27
GA_SOUTH_GOA,ROADS,PM Gram Sadak Yojana,3748.24,2026-27
GA_SOUTH_GOA,ELECTRICITY,Revamped Distribution Sector Scheme,3558.24,2026-27
GA_SOUTH_GOA,HEALTH,PM Ayushman Bharat Health Infra,3628.24,2026-27
GA_SOUTH_GOA,EDUCATION,Samagra Shiksha Abhiyan,2618.24,2026-27
GA_SOUTH_GOA,DIGITAL,BharatNet Broadband Infra,3998.24,2026-27
GA_SOUTH_GOA,HOUSING,PM Awas Yojana,4298.24,2026-27
GA_SOUTH_GOA,IRRIGATION,PM Krishi Sinchayee Yojana,3688.24,2026-27
GA_SOUTH_GOA,TRANSPORT,State Rural Transport Connect,1008.24,2026-27
CH_CHANDIGARH,WATER_SUPPLY,Jal Jeevan Mission,4444.95,2026-27
CH_CHANDIGARH,SANITATION,Swachh Bharat Mission (Grameen),5224.95,2026-27
CH_CHANDIGARH,ROADS,PM Gram Sadak Yojana,4134.95,2026-27
CH_CHANDIGARH,ELECTRICITY,Revamped Distribution Sector Scheme,4664.95,2026-27
CH_CHANDIGARH,HEALTH,PM Ayushman Bharat Health Infra,544.95,2026-27
CH_CHANDIGARH,EDUCATION,Samagra Shiksha Abhiyan,2194.95,2026-27
CH_CHANDIGARH,DIGITAL,BharatNet Broadband Infra,2324.95,2026-27
CH_CHANDIGARH,HOUSING,PM Awas Yojana,2254.95,2026-27
CH_CHANDIGARH,IRRIGATION,PM Krishi Sinchayee Yojana,5434.95,2026-27
CH_CHANDIGARH,TRANSPORT,State Rural Transport Connect,3144.95,2026-27
PY_PUDUCHERRY,WATER_SUPPLY,Jal Jeevan Mission,2597.63,2026-27
PY_PUDUCHERRY,SANITATION,Swachh Bharat Mission (Grameen),3627.63,2026-27
PY_PUDUCHERRY,ROADS,PM Gram Sadak Yojana,3967.63,2026-27
PY_PUDUCHERRY,ELECTRICITY,Revamped Distribution Sector Scheme,1487.63,2026-27
PY_PUDUCHERRY,HEALTH,PM Ayushman Bharat Health Infra,4557.63,2026-27
PY_PUDUCHERRY,EDUCATION,Samagra Shiksha Abhiyan,3477.63,2026-27
PY_PUDUCHERRY,DIGITAL,BharatNet Broadband Infra,5397.63,2026-27
PY_PUDUCHERRY,HOUSING,PM Awas Yojana,2397.63,2026-27
PY_PUDUCHERRY,IRRIGATION,PM Krishi Sinchayee Yojana,4527.63,2026-27
PY_PUDUCHERRY,TRANSPORT,State Rural Transport Connect,3347.63,2026-27
AN_SOUTH_ANDAMAN,WATER_SUPPLY,Jal Jeevan Mission,3287.16,2026-27
AN_SOUTH_ANDAMAN,SANITATION,Swachh Bharat Mission (Grameen),1497.16,2026-27
AN_SOUTH_ANDAMAN,ROADS,PM Gram Sadak Yojana,797.16,2026-27
AN_SOUTH_ANDAMAN,ELECTRICITY,Revamped Distribution Sector Scheme,4077.16,2026-27
AN_SOUTH_ANDAMAN,HEALTH,PM Ayushman Bharat Health Infra,207.16,2026-27
AN_SOUTH_ANDAMAN,EDUCATION,Samagra Shiksha Abhiyan,5007.16,2026-27
AN_SOUTH_ANDAMAN,DIGITAL,BharatNet Broadband Infra,2867.16,2026-27
AN_SOUTH_ANDAMAN,HOUSING,PM Awas Yojana,3367.16,2026-27
AN_SOUTH_ANDAMAN,IRRIGATION,PM Krishi Sinchayee Yojana,3687.16,2026-27
AN_SOUTH_ANDAMAN,TRANSPORT,State Rural Transport Connect,1867.16,2026-27
TR_WEST_TRIPURA,WATER_SUPPLY,Jal Jeevan Mission,4333.19,2026-27
TR_WEST_TRIPURA,SANITATION,Swachh Bharat Mission (Grameen),1363.19,2026-27
TR_WEST_TRIPURA,ROADS,PM Gram Sadak Yojana,1833.19,2026-27
TR_WEST_TRIPURA,ELECTRICITY,Revamped Distribution Sector Scheme,1883.19,2026-27
TR_WEST_TRIPURA,HEALTH,PM Ayushman Bharat Health Infra,1073.19,2026-27
TR_WEST_TRIPURA,EDUCATION,Samagra Shiksha Abhiyan,1463.19,2026-27
TR_WEST_TRIPURA,DIGITAL,BharatNet Broadband Infra,4313.19,2026-27
TR_WEST_TRIPURA,HOUSING,PM Awas Yojana,1093.19,2026-27
TR_WEST_TRIPURA,IRRIGATION,PM Krishi Sinchayee Yojana,2043.19,2026-27
TR_WEST_TRIPURA,TRANSPORT,State Rural Transport Connect,1973.19,2026-27
MN_IMPHAL_WEST,WATER_SUPPLY,Jal Jeevan Mission,3563.1,2026-27
MN_IMPHAL_WEST,SANITATION,Swachh Bharat Mission (Grameen),2513.1,2026-27
MN_IMPHAL_WEST,ROADS,PM Gram Sadak Yojana,4743.1,2026-27
MN_IMPHAL_WEST,ELECTRICITY,Revamped Distribution Sector Scheme,1373.1,2026-27
MN_IMPHAL_WEST,HEALTH,PM Ayushman Bharat Health Infra,973.1,2026-27
MN_IMPHAL_WEST,EDUCATION,Samagra Shiksha Abhiyan,273.1,2026-27
MN_IMPHAL_WEST,DIGITAL,BharatNet Broadband Infra,2613.1,2026-27
MN_IMPHAL_WEST,HOUSING,PM Awas Yojana,1393.1,2026-27
MN_IMPHAL_WEST,IRRIGATION,PM Krishi Sinchayee Yojana,4833.1,2026-27
MN_IMPHAL_WEST,TRANSPORT,State Rural Transport Connect,3963.1,2026-27
ML_EAST_KHASI_HILLS,WATER_SUPPLY,Jal Jeevan Mission,1851.66,2026-27
ML_EAST_KHASI_HILLS,SANITATION,Swachh Bharat Mission (Grameen),4291.66,2026-27
ML_EAST_KHASI_HILLS,ROADS,PM Gram Sadak Yojana,2521.66,2026-27
ML_EAST_KHASI_HILLS,ELECTRICITY,Revamped Distribution Sector Scheme,1401.66,2026-27
ML_EAST_KHASI_HILLS,HEALTH,PM Ayushman Bharat Health Infra,4311.66,2026-27
ML_EAST_KHASI_HILLS,EDUCATION,Samagra Shiksha Abhiyan,2181.66,2026-27
ML_EAST_KHASI_HILLS,DIGITAL,BharatNet Broadband Infra,1661.66,2026-27
ML_EAST_KHASI_HILLS,HOUSING,PM Awas Yojana,3891.66,2026-27
ML_EAST_KHASI_HILLS,IRRIGATION,PM Krishi Sinchayee Yojana,3041.66,2026-27
ML_EAST_KHASI_HILLS,TRANSPORT,State Rural Transport Connect,3261.66,2026-27
MZ_AIZAWL,WATER_SUPPLY,Jal Jeevan Mission,390.14,2026-27
MZ_AIZAWL,SANITATION,Swachh Bharat Mission (Grameen),3240.14,2026-27
MZ_AIZAWL,ROADS,PM Gram Sadak Yojana,3140.14,2026-27
MZ_AIZAWL,ELECTRICITY,Revamped Distribution Sector Scheme,2030.14,2026-27
MZ_AIZAWL,HEALTH,PM Ayushman Bharat Health Infra,2110.14,2026-27
MZ_AIZAWL,EDUCATION,Samagra Shiksha Abhiyan,3570.14,2026-27
MZ_AIZAWL,DIGITAL,BharatNet Broadband Infra,2200.14,2026-27
MZ_AIZAWL,HOUSING,PM Awas Yojana,2690.14,2026-27
MZ_AIZAWL,IRRIGATION,PM Krishi Sinchayee Yojana,5020.14,2026-27
MZ_AIZAWL,TRANSPORT,State Rural Transport Connect,2790.14,2026-27
NL_KOHIMA,WATER_SUPPLY,Jal Jeevan Mission,2790.59,2026-27
NL_KOHIMA,SANITATION,Swachh Bharat Mission (Grameen),700.59,2026-27
NL_KOHIMA,ROADS,PM Gram Sadak Yojana,2870.59,2026-27
NL_KOHIMA,ELECTRICITY,Revamped Distribution Sector Scheme,410.59,2026-27
NL_KOHIMA,HEALTH,PM Ayushman Bharat Health Infra,2840.59,2026-27
NL_KOHIMA,EDUCATION,Samagra Shiksha Abhiyan,4270.59,2026-27
NL_KOHIMA,DIGITAL,BharatNet Broadband Infra,3010.59,2026-27
NL_KOHIMA,HOUSING,PM Awas Yojana,2840.59,2026-27
NL_KOHIMA,IRRIGATION,PM Krishi Sinchayee Yojana,3720.59,2026-27
NL_KOHIMA,TRANSPORT,State Rural Transport Connect,4820.59,2026-27
SK_EAST_SIKKIM,WATER_SUPPLY,Jal Jeevan Mission,1017.61,2026-27
SK_EAST_SIKKIM,SANITATION,Swachh Bharat Mission (Grameen),277.61,2026-27
SK_EAST_SIKKIM,ROADS,PM Gram Sadak Yojana,1737.61,2026-27
SK_EAST_SIKKIM,ELECTRICITY,Revamped Distribution Sector Scheme,5117.61,2026-27
SK_EAST_SIKKIM,HEALTH,PM Ayushman Bharat Health Infra,4437.61,2026-27
SK_EAST_SIKKIM,EDUCATION,Samagra Shiksha Abhiyan,1877.61,2026-27
SK_EAST_SIKKIM,DIGITAL,BharatNet Broadband Infra,4647.61,2026-27
SK_EAST_SIKKIM,HOUSING,PM Awas Yojana,1107.61,2026-27
SK_EAST_SIKKIM,IRRIGATION,PM Krishi Sinchayee Yojana,4127.61,2026-27
SK_EAST_SIKKIM,TRANSPORT,State Rural Transport Connect,2817.61,2026-27
AR_PAPUM_PARE,WATER_SUPPLY,Jal Jeevan Mission,2529.46,2026-27
AR_PAPUM_PARE,SANITATION,Swachh Bharat Mission (Grameen),4069.46,2026-27
AR_PAPUM_PARE,ROADS,PM Gram Sadak Yojana,1679.46,2026-27
AR_PAPUM_PARE,ELECTRICITY,Revamped Distribution Sector Scheme,3099.46,2026-27
AR_PAPUM_PARE,HEALTH,PM Ayushman Bharat Health Infra,2789.46,2026-27
AR_PAPUM_PARE,EDUCATION,Samagra Shiksha Abhiyan,1959.46,2026-27
AR_PAPUM_PARE,DIGITAL,BharatNet Broadband Infra,2729.46,2026-27
AR_PAPUM_PARE,HOUSING,PM Awas Yojana,4499.46,2026-27
AR_PAPUM_PARE,IRRIGATION,PM Krishi Sinchayee Yojana,1999.46,2026-27
AR_PAPUM_PARE,TRANSPORT,State Rural Transport Connect,3329.46,2026-27
LA_LEH,WATER_SUPPLY,Jal Jeevan Mission,940.07,2026-27
LA_LEH,SANITATION,Swachh Bharat Mission (Grameen),1550.07,2026-27
LA_LEH,ROADS,PM Gram Sadak Yojana,3590.07,2026-27
LA_LEH,ELECTRICITY,Revamped Distribution Sector Scheme,520.07,2026-27
LA_LEH,HEALTH,PM Ayushman Bharat Health Infra,2620.07,2026-27
LA_LEH,EDUCATION,Samagra Shiksha Abhiyan,1970.07,2026-27
LA_LEH,DIGITAL,BharatNet Broadband Infra,2470.07,2026-27
LA_LEH,HOUSING,PM Awas Yojana,80.07,2026-27
LA_LEH,IRRIGATION,PM Krishi Sinchayee Yojana,480.07,2026-27
LA_LEH,TRANSPORT,State Rural Transport Connect,880.07,2026-27
